"id","naslov","labela","podtip"
"sportklub_a8ce514b57","Četvorica sjajnih igrača pod velikim znakom pitanja za Vimbldon","1",""
"sportklub_20a04e135c","Nisu baš „Sveci“: Istraga odlaže finale plej-ofa za Premijer ligu","1",""
"sportklub_d2840c0b0b","Trener Dubaija o tome šta je ključno u duelu sa Partizanom","1",""
"sportklub_402066d351","Evans slavio u Japanu i povećao vođstvo u prvenstvu","0",""
"sportklub_78c5c31ae5","Džekova poruka navijačima: Vi uz nas, mi za Bosnu i Hercegovinu","0",""
"sportklub_65e7a2754d","Odličan start za Krunić i Danilinu","1",""
"sportklub_253c3c1343","Maraton obeležio 9. dan: Viteških pet i po sati – Arnaldi je zid","1",""
"sportklub_320a083237","(VIDEO) Obezbeđenje definitivno nije bilo spremno na ovo","1",""
"sportklub_e60a033a9b","Zvezda ostaje bez napadača, odlazi za 4.300.000 evra","1",""
"sportklub_ca507d9b45","(VIDEO) Vijeti: Kad je tu Vale, posebna motivacija","1",""
"sportklub_1434359184","Debi, gol, titula, sve sa 16 godina: Maks Dauman ušao u istoriju","0",""
"sportklub_4bfe53e555","(VIDEO) Island na svojoj koži osetio novo striktno pravilo FIFA","1",""
"sportklub_564e02b017","Perez vraća Modrića i Krosa u Real Madrid","0",""
"sportklub_07d50cfc05","Blagojević zagonetno o sledećoj sezoni: Mnogo je nedoumica…","1",""
"sportklub_f0fc30a65c","Milvud u nadoknadi doneo Srbiji pobedu u kvalifikacijama za EP","0",""
"sportklub_46be2c6349","Barać stao na korak od preokreta, Alimpijević izborio majstoricu","0",""
"sportklub_c0f7a0e49e","Sunovrat bivšeg UFC šampiona! Tri poraza za godinu dana","1",""
"sportklub_07d459d80c","Konor Mekgregor se vraća!","0",""
"sportklub_d4f4b50760","Večeras na Mundijalu: Veče pored Edina Džeka i alarm za Amere","1",""
"sportklub_220977fd95","NBA ponovo u Evropi, San Antonio i Nju Orleans igraju u dva grada","0",""
"sportklub_efeafa4e4c","Ostaje! Šarl Lekler potpisao novi ugovor sa Ferarijem","0",""
"sportklub_d1dace12c5","Zvanično je: Navaro novi trener Zvezde!","0",""
"sportklub_f89ccd2a8b","Ribakina krenula ka broju 1","1",""
"sportklub_21c9316bf3","Preminuo čuveni vozač Kajl Buš (41)","0",""
"sportklub_9da75da66e","Fener konačno pao: Larkin i Lojd postigli više od polovine poena","0",""
"sportklub_cc181fd5ae","Selektor Popović produžio ugovor sa Australijom","0",""
"sportklub_eb70880c0a","Ovo je spisak delegata koji će odrediti Partizanov dalji put","0",""
"sportklub_10f8d3ed2a","Haos pred finale: Tuča Delija i policije u Loznici","0",""
"sportklub_d82ff444d6","Srbija ili Grčka? Stojaković: Uskoro se sastajem sa oba tima","0",""
"sportklub_c78afb0c45","Aleksej Nedeljković je biser, ali Zvezdini klinci su eliminisani","0",""
"sportklub_e32726d067","Maverik Vinjales se vraća u Barseloni","0",""
"sportklub_0d31f2d729","Nove dobre vesti za Alimpijevića i reprezentaciju Srbije","1",""
"sportklub_d620f7b288","Prekršajni postupak protiv članova UO Košarkaškog saveza Srbije","0",""
"sportklub_37774cffa1","Reko slavio u Zagrebu, šampion Evrope lako sa Hanoverom","0",""
"sportklub_044e9da37c","Pad Đokovića na 8. mesto","0",""
"sportklub_c62740c9f5","Hamilton obećao Antoneliju: Juriću te do kraja sezone","0",""
"sportklub_55a561102c","Alimpijević: Nikola Jokić će igrati za Srbiju ovog leta","0",""
"sportklub_84afbaa644","Koboli kao Andrejeva: Čestitam sebi na uspehu","0",""
"sportklub_c239abb345","Njujork u strahu od haosa: Meč Francuza i NBA finale isti dan?","0",""
"sportklub_cab022d03e","Drčelić: Trening centar KK Crvena zvezda zvaće se po Cveletu","0",""
"sportklub_554841886d","Dimitrov otpustio Nalbandijana i vratio Delgada","0",""
"sportklub_6a2ffe9bcf","Mijatović savetuje Florentina: Treba da prodamo jednog od njih…","1",""
"sportklub_4e00f4bced","Paunović u Pančevu na oproštaju od superligaške sezone","0",""
"sportklub_f93028223f","Rolan Garos: Fonseka preti Đokoviću","1",""
"sportklub_d3bd281836","Pobeda Vingegora u 9. etapi, Eulalio i dalje lider na Điru","0",""
"sportklub_adaaf8405d","„NBA Evropa kreće u oktobru 2027, saopštili smo uslov Evroligi“","1",""
"sportklub_3382e034a9","Šampion Evrope i sveta se vraća u Evroligu","1",""
"sportklub_d20a2e0667","Pobednici/gubitnici sezone: PSŽ na samom vrhu, Čelsi dotakao dno","1",""
"sportklub_f76cb97ebe","FMP se plasirao u finale KLS i zbacio Partizan sa trona","0",""
"sportklub_876182c833","Novine u hrvatskoj ligi: Za forsiranje mladih igrača milion evra","1",""
"sportklub_586bdfb6e5","Motori upaljeni: Crnogorske „ajkule“ oštre zube za Sidnej","1",""
"sportklub_b7cee5fb2a","Svi za Niš – besplatno! „Ovo nije meč koji se gleda od kuće“","1",""
"sportklub_8fe995b8b2","„U Zvezdi mi rekli da nisam talentovan, pa sam otišao u Partizan“","1",""
"sportklub_08ce030035","Malo je 48 reprezentacija, FIFA planira novo proširenje na SP","1",""
"sportklub_9fd352b33a","Panatinaikos: Barcokas vređao tim menadžera… Dosta je bilo!","1",""
"sportklub_c3c81141d8","Martinez u finalu branio sa slomljenim prstom","0",""
"sportklub_d393430931","Lučić u sporednoj ulozi, Pešićev Bajern na korak od finala","0",""
"sportklub_c64111f3ce","Evroliga uzvraća udarac NBA: 52 kluba pozvana da učestvuju!","0",""
"sportklub_529f4eae5f","Asvel za rekordan iznos dovodi Silvena Fransiska","1",""
"sportklub_738d8e5ad3","Jakovljević i Smailagić za sada izbegli nokaut…","1",""
"sportklub_969527ca42","Diogo Žota na spisku Portugala: Dirljiv gest selektora Martineza","0",""
"sportklub_8b21559e8b","Šek spremio giljotinu za Vembija: Išao bih po njegovu glavu…","1",""
"sportklub_332cf792d8","Partizan na krilima pobede protiv Zvezde cilja brejk u Dubaiju","0",""
"sportklub_74dd0b616b","Ružan razlog zbog kojeg je Saša Obradović ostao bez Evrolige","1",""
"sportklub_7ab04c0696","Put Zvezde do Lige šampiona: Ovo su svi mogući rivali","0",""
"sportklub_f786f9fbad","VIDEO: Stravičan sudar Akoste i Markesa, čekamo vesti o Aleksu","0",""
"sportklub_1adab12558","Hvalinska: Samo se molim da Đoković nastavi da igra, da ga gledam","0",""
"sportklub_1746bc1b09","Stanković: Rodigrao u špicu? Kao Žoze sa Samuelom protiv Sijene","0",""
"sportklub_8119eefa6c","Srbija maksimalna protiv Tajlanda, sjajan start u Nanđingu","0",""
"sportklub_9a13469d48","Italijani našli kompromis, derbi Rima ipak u nedelju u podne","0",""
"sportklub_3885993668","Ko je Toni Popović, Hrvat iz Sidneja koji je razbio Tursku?","1",""
"sportklub_30fe51f8ed","(VIDEO) Nan vs Džons, ko je prvi počeo? Pojavio se novi snimak","1",""
"sportklub_8fd8ea6746","Zvezda čeka ponuđača: Neko je zainteresovan za Babiku","1",""
"sportklub_8a105f5f62","Glasajte i vi za najboljeg menadžera i igrača Premijer lige","0",""
"sportklub_02c541f9e6","(VIDEO) Šturm predstavio pojačanje iz Javora vredno 2,2 miliona €","1",""
"sportklub_4ed2f11914","Rade piše: Otišao Saša – pojeo vuk magarca","1",""
"sportklub_804e500b42","Suze i očaj: Povredio se pred debi za BIH, možda propusti SP?!","1",""
"sportklub_d4bb6eb963","Sent Etjen u plej-ofu za Ligu 1, Sošo se vratio u Ligu 2","0",""
"sportklub_ffbb675726","Gomez o neizvesnoj budućnosti u Liverpulu: Sve je moguće","1",""
"sportklub_df4b913ae4","Navijač utrčao na teren zbog Vembanjame, dobio doživotnu zabranu","0",""
"sportklub_29164c6dca","Valgrenu 17. etapa na Điru, Vingegor odbrojava dane do pobede","0",""
"sportklub_39ef413061","Barsa „razbila“ Tenerife na početku polufinalne serije","0",""
"sportklub_52eb356a6f","Bomba iz Italije: Diđa napušta Rosija i odlazi u KTM","1",""
"sportklub_6e2e9f1c41","Voziće se još u Las Vegasu, bar do 2037.","0",""
"sportklub_d4995828ff","Budućnost promovisala šefa stručnog štaba!","0",""
"sportklub_d831babeeb","Mihajlo Andrić potpisao novi ugovor sa Breoganom","0",""
"sportklub_c70c6c95fc","Oglasio se i RSS povodom prekida u Novom Sadu","1",""
"sportklub_04f873327a","„Kalates odigrao poslednji meč u Partizanu“","1",""
"sportklub_4b9e4accd0","(VIDEO) O navijačima Škote priča ceo svet…","1",""
"sportklub_034767cd37","Srbija u drugom šeširu pred žreb za Svetsko prvenstvo","0",""
"sportklub_f78afe77bd","Zbog maltretiranja sudije: Nanova devojka kažnjena godinu dana!","0",""
"sportklub_10fd79e17e","Reko potopio Olimpijakos, cilja 12. titulu prvaka Evrope!","0",""
"sportklub_ee89bfda37","Šteta: Jojo morala bolje, Finiks poleteo i vratio se u pepeo","0",""
"sportklub_b1342ae885","„Cadena SER“: Ovo su igrači Reala na koje Murinjo ne računa!","0",""
"sportklub_6b1fd3b8cf","Vojvodina pravi silan tim: Stiže i Zukić!","1",""
"sportklub_b6ebe779d9","Marko Nikolić vodi u AEK još dva Srbina","1",""
"sportklub_4633169e1d","Kadeti će u četvrtak dobiti rivale za Svetsko prvenstvo","0",""
"sportklub_015303bcea","Trinkijeri počeo od pleja: Stiže prvo pojačanje za PAOK","0",""
"sportklub_6cb4cf5095","„Bol je jedino što osećam u ovom trenutku“","1",""
"sportklub_4c2b569ff5","Nije kao Pavlović, Pavić izabrao Hrvatsku pre Nemačke","0",""
"sportklub_371ebe7b20","(VIDEO) „Došao sam na F4 po trofej, MVP kao jagoda na torti!","1",""
"sportklub_172d3fe7fc","Navijači Arsenala slave titulu, Pevci strepe za opstanak","0",""
"sportklub_5a2d7f3a77","Janakopulos prihvata sve Željkove uslove, baš sve!","1",""
"sportklub_3e43d95ed5","Partizan tražio da u Nišu promeni stranca","0",""
"sportklub_08b2b059a3","Blenđini: Srbija je igrala bolje i zaslužila je pobedu","1",""
"sportklub_1f6bb373a3","Minimalac Škotske sa Haitijem, prva pobeda na SP od 1990. godine","0",""
"sportklub_10b0d29480","Saša Ilić obavio prozivku, crno-beli u Beogradu do 27. juna","0",""
"sportklub_11b21da08a","(VIDEO) Navijači Arsenala u epizodi „Ko se poslednji smeje…“","1",""
"sportklub_34e28a21cb","(VIDEO) Tuča i dva crvena kartona na prijateljskom meču!","1",""
"sportklub_ca81e476cd","Istorija se ponovila: Barseloneta šampion Evrope!","0",""
"sportklub_9c7cb8d9ac","(VIDEO) Kakve scene: Ejup na stadionu Fenera izborio opstanak!","0",""
"sportklub_464d488796","Karolina na korak od Stenli kupa, Uragani nadigrali Vegas","0",""
"sportklub_9b0466843e","Kasiljas: Ništa lično, ali ne želim Murinja u Realu","1",""
"sportklub_e41f4c1838","Perfektan dan za ljubitelje odbojke u Crnoj Gori","1",""
"sportklub_50b361c1de","(VIDEO) Biti ili ne biti: TSC igra za opstanak u Superligi","0",""
"sportklub_753b7853e9","Slavko Perović na odlasku iz Radničkog 1923: Tužan sam i ponosan","0",""
"sportklub_d6b74c6dd8","Legendarna srpska odbojkašica okončala karijeru","1",""
"sportklub_5f5cc9f086","Micić čovek odluke, Madar MVP: Brejk Hapoela u Jerusalimu","0",""
"sportklub_9d5fc61e17","Nik i Džoi Bosa zajedno u SF? Trenutno više razmišlja o golfu","1",""
"sportklub_4cb219ed30","Arteta: Zamislite da smo uspeli… Ništa ne može da ublaži bol","0",""
"sportklub_f8cec1aba5","Perez ne miruje, sada o Alonsu, Mbapeu, Vinisijusu i Murinju","1",""
"sportklub_8dd1af89d0","Kejn optimističan: Imam velike šanse da osvojim Zlatnu loptu i SP","0",""
"sportklub_7dd62d37bb","Al-Kelaifi: Hvala Bogu da smo mi verovali","0",""
"sportklub_cc70520244","Magija bivšeg igrača Zvezde za preokret Koreje protiv Češke","1",""
"sportklub_f3dbda7321","Sautempton ostao bez plasmana u Premijer ligu zbog špijunaže","0",""
"sportklub_558b311b3c","Bastajić stigao u Suboticu","0",""
"sportklub_291d3d551a","Od kritika do ovacija: Mesi je razmazio navijače Majamija","0",""
"sportklub_08c9cd910d","Predsednik istočnog regiona KSS: Išao bih i u zatvor zbog Čovića!","1",""
"sportklub_18ad18b2db","Rade piše: Ko je blefirao da ima karte za F4 – Valesija ili PAO?","1",""
"sportklub_07ff993f6b","Nekad bio promašaj Partizana, sada ima važnu funkciju u Bulsima","1",""
"sportklub_bccaa938ca","Sve je bilo jasno i pre finala: Već je poznat NBA šampion!","1",""
"sportklub_704bbe0f18","Pariska bajka: Od „ne živi mi se“ do polufinala Rolan Garosa","1",""
"sportklub_b7b44562ba","Da li je ovo klub za njega? Dortmund želi Vasilija Kostova","0",""
"sportklub_bd6cc79e2c","Betiol pobedio na „svom“ terenu","0",""
"sportklub_4f02e7d685","Gordon potpisao, pa progovorio španski","0",""
"sportklub_39603ab99d","Tijafo izdržao, prošao Feliks ali i 104. na svetu","0",""
"sportklub_25f913a878","Partizan potvrdio: Saša Ilić se vratio","0",""
"sportklub_5baebd27c0","Sada je zvanično – Serena Vilijams se vraća na teren!","0",""
"sportklub_2a5f3659bf","Ataman: Ako nam dozvole da igramo po pravilima, bićemo šampioni","0",""
"sportklub_5adaa99638","Depor se vratio: Plavo-bele košulje ponovo će marširati Primerom!","0",""
"sportklub_6a815d5220","Katastrofa: Avdić teško povredio koleno","0",""
"sportklub_66dca9f735","Partizan hoće u Ligu šampiona, ali se u EHF plaše…","1",""
"sportklub_77d1357feb","Rastužio celu Francusku: Ivaniševićev učenik propušta Rolan Garos","1",""
"sportklub_c744f2e77b","Luna krenula stopama Ane i Jelene","1",""
"sportklub_98a9c448b5","Junajted pokušava da spusti cenu i dovede fudbalera Atalante","1",""
"sportklub_dbceb3e090","„Među najcenjenijima, miljenik navijača“: Sani ostaje u Breoganu","0",""
"sportklub_2156d0869b","Prvi potpis Crvene zvezde","1",""
"sportklub_0d364c065a","Šou nije izostao: Povratnik Kirjos stao na pragu nove pobede","0",""
"sportklub_869021d2f7","Golac za SK: Svi oni se rugaju Partizanu","1",""
"sportklub_f30856308b","Seniori u subotu putuju u Brazil","0",""
"sportklub_3e268e4d71","Crvena zvezda posle 16 godina vratila legendarnog kapitena","1",""
"sportklub_fabc8e4406","Prvi stranac na klupi odbojkaša Crvene zvezde","0",""
"sportklub_1af8310854","(VIDEO) Novaka ne volim, previše je pobeđivao","1",""
"sportklub_2cd1b5e588","Dogovorio transfer na Old Traford, pa priključen Brazilu za SP!","1",""
"sportklub_8b8bbf20c0","SGA: Ovako i u trećoj; Vembanjama: Pogađa je ono što inače pogađa","0",""
"sportklub_2aabda1215","Malerozni Lesor: Dva puta izgubio posle istorijskog preokreta!","0",""
"sportklub_15a2b99b6c","Srpski trener Goran Vučković šampion Rusije","0",""
"sportklub_d8cdf36a66","Đoković pada na sedmo mesto a još preti i veći pad","0",""
"sportklub_e54cbd90ab","Bojkot, ili odmor? Paunovi znakovi pored puta…","1",""
"sportklub_ae11ea2a69","Alimpijević pobedio Fener, ali je ostao „kratak“ za poen","0",""
"sportklub_dc2799dfea","Matić posle žreba: Uvek može bolje, a može i gore","0",""
"sportklub_bc0d6ae9b0","Gof drugu godinu zaredom u finalu Rima","0",""
"sportklub_d62560d008","(VIDEO) Ovakav promašaj na meč lopti nikad niste videli","1",""
"sportklub_68e9b6a1d8","Četiri dana pred prvi meč – Rangnik produžio ugovor sa Austrijom","0",""
"sportklub_02b7dc5576","Medalju primio i suspendovani Radonjić","0",""
"sportklub_c71b4e4486","Gonzales: Nisam razmišljao o pobedi; Kiles: Sve smo brži i brži","1",""
"sportklub_c7fb225570","„Nova pravila na SP ubijaju fudbal, postaće pozadina za reklame“","1",""
"sportklub_96ed167e53","(VIDEO) Poslastica Premijer lige: Najlepši golovi učesnika SP","1",""
"sportklub_550fb0d4ef","Džumhur servirao za pobedu, pa izgubio u četvoročasovnom duelu","0",""
"sportklub_3525773dd0","Matijašević: Igrači koje Čukarički proda, 70 posto njih igra","1",""
"sportklub_923cfacef4","Krulj na klupi Radnika","0",""
"sportklub_7159f96786","Amerikanci tvrde: Pitino uzeo Jovanovića; Budućnost demantuje…","1",""
"sportklub_55d6ab3d6f","(VIDEO) Ludnica na Vembliju: Jakirović uveo Hal u Premijer Ligu!","0",""
"sportklub_b323b690c1","Moskera i stativa zaustavili BiH u generalki pred start Mundijala","1",""
"sportklub_50bf84c3ae","Misterija: Zašto ne igra Olga Danilović","1",""
"sportklub_c5c370a130","Nadal: Zverev je bolji od Vavrinke, ugroziće Sinera i Alkarasa","0",""
"sportklub_103590d5b9","Srbija sa 12 aduta na Evropskom prvenstvu u Portugalu","0",""
"sportklub_3007bbabe8","Emerijeva lekcija Slotu: Vila pobedila Liverpul i overila LŠ","0",""
"sportklub_431efeed2b","Mucho Betis: Ovo ne može u 30 minuta, ovo je film!","1",""
"sportklub_4e50c93c6c","Izraelac u Zvezdi: Poznata plata veziste na Marakani","1",""
"sportklub_3d7fe61a1d","Krecu: Neki momci nisu ni znali da ću ih pozvati u reprezentaciju","1",""
"sportklub_ba1d8d014c","Poznati fudbaleri su odbili PSŽ zbog haosa sa Mesijem i Nejmarom","1",""
"sportklub_feda187570","Zvezda završila veliko pojačanje! Poznata dužina ugovora","1",""
"sportklub_24c82f78ca","Skariolo juri svoj sveti gral, ali poručuje: Nije to opsesija","1",""
"sportklub_547f677360","(FOTO) Nije se ni rodio, a već navija za Novaka","1",""
"sportklub_1bf15aaca1","SK: Dejan Radonjić je slobodan trener","0",""
"sportklub_af432bdae7","Karlos Alkaraz propušta još jedan grend slem!","0",""
"sportklub_105819086b","Niko nikad kao RK Zagreb: 34. put zaredom šampioni Hrvatske","0",""
"sportklub_ee18177536","Kirjos se na teren vratio – kao Titov pionir","1",""
"sportklub_68cebafd43","Roberto Soldić i UFC u Beogradu – nije šala…","0",""
"sportklub_cde0ba2d9c","Njujork Niksi su šampioni NBA lige posle 53 godine!","0",""
"sportklub_29ef9d3d98","Vembanjama: Ovo je najveća lekcija u mom životu","0",""
"sportklub_3098d728fb","Nova kanonada Olimpijakosa, Milutinov odmarao","1",""
"sportklub_38db875b82","Slot: Mo je bio veoma zadovoljan kako smo igrali prošle godine","0",""
"sportklub_e30cd05153","Milisekunde odlučile: Moćni KTM, Martin pao i skotrljao se u Q1","0",""
"sportklub_c772e26369","Zašto je trijumf Olimpijakosa bitan za Crvenu zvezdu","1",""
"sportklub_b77e36b512","SK: Obradović nije smenjen danas, ali razgovara se","1",""
"sportklub_b1c7e381a2","Breogan doveo pojačanje, naravno da se preziva na -ić!","1",""
"sportklub_38f3c3d813","„Dončićeva povreda je ozbiljnija nego što se u prvi mah mislilo“","1",""
"sportklub_4cd9b068ac","Tanjga: Sudija nas potkradao od prvog minuta (VIDEO)","1",""
"sportklub_933b4e8c45","Najmlađi protiv najstarijeg ikad: Dik Advokat zaplakao","1",""
"sportklub_1283aaf162","Crno-bela humanitarna izložba za pomoć mladom džudisti Partizana","0",""
"sportklub_d5ad890bf0","„Saša Ilić mora da ima veći kredit od bilo koga u Partizanu“","1",""
"sportklub_147326cf48","Niški debakl u očima navijača „večitih“: Najbolje poruke s mreža","0",""
"sportklub_3e0ba72ca6","Bivši učesnik LŠ na korak od povratka u Primeru","1",""
"sportklub_1bd3566430","Pariz „šalje“ i trećeg trenera u NBA","1",""
"sportklub_224b35c81d","(VIDEO) Furiozni Erber sudiji: Ako ne kažeš da ti je žao…","1",""
"sportklub_0a628bff14","Fabricio Romano se odmah oglasio zbog Luke Modrića","0",""
"sportklub_1837d6fcb9","Seol posle duple krune otišao u Seul","0",""
"sportklub_5d0b50f9f6","(VIDEO) Neće da igraju protiv Izraela, dva puta prekidali meč","0",""
"sportklub_9d65aaa0d7","(VIDEO) Bruno stigao De Brujnea i Anrija u pobedi Junajteda!","0",""
